pathNames,totalpDis,totalpDisNorm,ppDis,ppDis.fdr
Ribosome biogenesis in eukaryotes,17.05768082409425,-4.099154089368607,4.997501249375312e-4,0.005812883032168126
RNA transport,36.103967682612605,-5.980282712413854,4.997501249375312e-4,0.005812883032168126
Cytokine-cytokine receptor interaction,254.12946972486387,5.146285327345104,4.997501249375312e-4,0.005812883032168126
Chemokine signaling pathway,159.5989391818571,4.629363105892718,4.997501249375312e-4,0.005812883032168126
Neuroactive ligand-receptor interaction,271.04057980948085,5.933769915842868,4.997501249375312e-4,0.005812883032168126
Protein processing in endoplasmic reticulum,56.23991725814335,-3.7501165687521643,4.997501249375312e-4,0.005812883032168126
Type I diabetes mellitus,28.032173362108395,4.863567109417606,4.997501249375312e-4,0.005812883032168126
Salivary secretion,79.91594893904642,4.2637623190595155,4.997501249375312e-4,0.005812883032168126
Pancreatic secretion,83.11232277956681,4.707528545126227,4.997501249375312e-4,0.005812883032168126
Bile secretion,91.63337457340943,6.855564465208434,4.997501249375312e-4,0.005812883032168126
Parkinson disease,89.11069022514715,-3.680221748512569,4.997501249375312e-4,0.005812883032168126
Amyotrophic lateral sclerosis,126.12995259344277,-4.907212095416539,4.997501249375312e-4,0.005812883032168126
Leishmaniasis,70.51147124247768,4.36924421448826,4.997501249375312e-4,0.005812883032168126
African trypanosomiasis,40.9727249604838,4.155099568283041,4.997501249375312e-4,0.005812883032168126
Malaria,61.07146522151528,7.411135189081581,4.997501249375312e-4,0.005812883032168126
Amoebiasis,84.59055235352875,3.7941425453939255,4.997501249375312e-4,0.005812883032168126
Staphylococcus aureus infection,84.58780978773241,6.5181789079215235,4.997501249375312e-4,0.005812883032168126
Herpes simplex virus 1 infection,189.07190318918117,-4.164728097171903,4.997501249375312e-4,0.005812883032168126
Rheumatoid arthritis,65.52749144864192,4.2219875905360755,4.997501249375312e-4,0.005812883032168126
Viral protein interaction with cytokine and cytokine receptor,112.66874662779757,5.852777276323342,9.995002498750624e-4,0.009203731467599533
Autophagy - animal,52.26833109531495,-3.1708122415188726,9.995002498750624e-4,0.009203731467599533
IL-17 signaling pathway,73.19782284891163,3.5019620296361995,9.995002498750624e-4,0.009203731467599533
Olfactory transduction,158.04319768977106,-3.6629988916264122,9.995002498750624e-4,0.009203731467599533
Cholesterol metabolism,49.094110877747795,4.280947808212941,9.995002498750624e-4,0.009203731467599533
mRNA surveillance pathway,24.00452112804316,-4.032139725006175,0.0014992503748125937,0.011425321821847696
Thermogenesis,86.65512191687954,-3.200657441124342,0.0014992503748125937,0.011425321821847696
Serotonergic synapse,90.46308812520192,3.5132002571071292,0.0014992503748125937,0.011425321821847696
Transcriptional misregulation in cancer,115.0446640715167,3.13727441521218,0.0014992503748125937,0.011425321821847696
Graft-versus-host disease,21.601884417723944,3.592925392327902,0.0014992503748125937,0.011425321821847696
PPAR signaling pathway,57.186078946552456,3.2581360355360567,0.0024987506246876563,0.01781367380825716
B cell receptor signaling pathway,75.07528475510445,3.943237026530894,0.0024987506246876563,0.01781367380825716
Huntington disease,120.30272481611759,-3.0270223404620946,0.0034982508745627187,0.024159795102448776
Cell adhesion molecules,91.51886197120439,3.1258932796898113,0.00399800099950025,0.025244520596844434
Alzheimer disease,159.45233841389393,-2.8913679097655223,0.00399800099950025,0.025244520596844434
Allograft rejection,19.745592602254273,3.4892667737976115,0.00399800099950025,0.025244520596844434
Endocytosis,94.88988161923729,-2.8850797158024286,0.004497751124437781,0.02615797364475657
mTOR signaling pathway,63.625776196918096,-2.9143889412040918,0.004497751124437781,0.02615797364475657
Osteoclast differentiation,104.66561708763274,2.9644224026956913,0.004497751124437781,0.02615797364475657
Mitophagy - animal,20.77717902349823,-2.8979102204807328,0.005497251374312844,0.031151091121106117
RNA degradation,24.505052760393642,-2.7620641714056826,0.005997001499250375,0.03155565074605554
Natural killer cell mediated cytotoxicity,102.48961107458788,2.892778024055094,0.005997001499250375,0.03155565074605554
Shigellosis,95.88289827755635,-3.005138027130894,0.005997001499250375,0.03155565074605554
Complement and coagulation cascades,71.55827510910024,2.8029461357657586,0.0074962518740629685,0.03852724800390503
Fanconi anemia pathway,14.956955364945461,-2.6008562664428045,0.008995502248875561,0.04417791104447776
NF-kappa B signaling pathway,85.12784808935255,2.6983611977483277,0.008995502248875561,0.04417791104447776
Insulin signaling pathway,56.63552751464464,-2.7679347982777824,0.009995002498750625,0.04801946852660626
Gastric acid secretion,60.24047822788433,2.5724990713395943,0.010494752623688156,0.049347666592235793
Oocyte meiosis,50.106296314946306,-2.65693062154133,0.010994502748625687,0.049587451172373
Systemic lupus erythematosus,33.54441998118607,2.665008964822137,0.010994502748625687,0.049587451172373
Thyroid hormone synthesis,59.77943028099737,2.6803585404376085,0.011494252873563218,0.05080459770114942
Cellular senescence,66.92936105915385,-2.468594808421299,0.013993003498250875,0.06063634849242045
Non-alcoholic fatty liver disease,63.98583132060338,-2.3330048350455836,0.014492753623188406,0.06159420289855073
Insulin secretion,67.92135057412284,2.5363617231553413,0.015992003998001,0.06544875710293001
Cocaine addiction,43.28589749705735,2.4115956885802303,0.015992003998001,0.06544875710293001
Maturity onset diabetes of the young,24.238440946969007,2.5257350396875315,0.017991004497751123,0.07229112716369088
Autophagy - other,7.319819300356168,-2.4501917689369197,0.01999000499750125,0.07750510709557502
Amphetamine addiction,55.09793395905052,2.2958434055992,0.01999000499750125,0.07750510709557502
RIG-I-like receptor signaling pathway,25.34770910758778,-2.3540914256006484,0.02498750624687656,0.09521101518206414
Cytosolic DNA-sensing pathway,21.544415257398526,-2.176606118715835,0.02798600699650175,0.10308179243711477
Hepatitis B,78.20375420200817,-2.193543391687419,0.02798600699650175,0.10308179243711477
Intestinal immune network for IgA production,28.06158025645467,2.2830491493532694,0.028985507246376812,0.10501306723687336
Salmonella infection,104.80941860631823,-2.1573925811339874,0.029985007496251874,0.10688204284954297
Asthma,13.878810119062788,2.1585845493663642,0.030484757621189407,0.10693859419496601
Calcium signaling pathway,134.0483069946692,2.094227363474328,0.031484257871064465,0.10704647676161917
Spinocerebellar ataxia,55.36345600347897,-2.1118087374691212,0.031484257871064465,0.10704647676161917
Dilated cardiomyopathy,63.76736828331563,2.1446068139925716,0.03298350824587706,0.1104447776111944
Antigen processing and presentation,38.89784604365215,2.196359184396574,0.03398300849575212,0.1104447776111944
Progesterone-mediated oocyte maturation,37.76720043128507,-2.160993633824113,0.03398300849575212,0.1104447776111944
Hypertrophic cardiomyopathy,59.660261871225046,2.106172563649319,0.037481259370314844,0.11977813909946435
Cell cycle,55.12306548452768,-2.0792337952450453,0.03798100949525238,0.11977813909946435
Hepatitis C,72.8176643786813,-2.103971324861402,0.0384807596201899,0.11977813909946435
Chronic myeloid leukemia,30.465109591028487,-2.0164696347681996,0.04047976011994003,0.12406125704271152
Viral carcinogenesis,67.37936977923907,-2.03576037094491,0.04097951024487756,0.12406125704271152
Ovarian steroidogenesis,38.055287032881665,1.9920789846580655,0.044977511244377814,0.13432472952712834
Homologous recombination,13.341467416272538,-1.973672278525467,0.04847576211894053,0.1424156342881191
Chagas disease,83.87072606788769,2.01085451420753,0.04897551224387806,0.1424156342881191
Kaposi sarcoma-associated herpesvirus infection,88.71821358569292,-1.916667919052215,0.05697151424287856,0.1635156447750151
Mineral absorption,39.489120186559795,1.8720659104074326,0.05847076461769116,0.1656671664167916
Aldosterone-regulated sodium reabsorption,29.27328675112294,1.8654276925900133,0.06096951524237881,0.1705602894755154
Ras signaling pathway,152.46090586318408,1.7862545978851565,0.06646676661669165,0.1836144427786107
Pertussis,58.16417054612829,1.726181531020721,0.07246376811594203,0.19770978708176778
Pancreatic cancer,33.434709583297604,-1.7392246498285415,0.07446276861569215,0.19959899568288145
Thyroid hormone signaling pathway,53.40509452063527,-1.7302300443849206,0.07496251874062969,0.19959899568288145
Endocrine resistance,43.893142675434525,-1.7621878952223191,0.07646176911544228,0.20116727350610408
Renin-angiotensin system,17.58588533941175,1.669449618008063,0.08345827086456771,0.21581163441267875
ECM-receptor interaction,61.170818894791914,1.6981545335778119,0.08445777111444278,0.21581163441267875
Carbohydrate digestion and absorption,32.766592990570366,1.688947708689638,0.08495752123938032,0.21581163441267875
Renal cell carcinoma,28.920819237924462,-1.687164784594918,0.0864567716141929,0.2171243923492799
SNARE interactions in vesicular transport,11.529544277139413,-1.6245353625071859,0.08895552223888056,0.22088955522238882
Epstein-Barr virus infection,91.16965281515283,-1.6674165962335956,0.09245377311344327,0.2270253762007885
Neurotrophin signaling pathway,59.330994502582975,-1.636624105114363,0.09695152423788106,0.23545370172056826
Estrogen signaling pathway,94.04301863926263,1.6601756494147297,0.09895052473763119,0.23632807252287835
Melanoma,32.197789803007176,-1.6534047233765923,0.09945027486256872,0.23632807252287835
Adrenergic signaling in cardiomyocytes,98.59169234688453,1.6147962555599245,0.1024487756121939,0.24086361074781756
Renin secretion,52.28252970440479,1.5740679954981442,0.10444777611194403,0.2429785107446277
Endometrial cancer,24.736549548814516,-1.5732646326444066,0.10694652673663169,0.24619981675828753
Arrhythmogenic right ventricular cardiomyopathy,49.40573382350755,1.598714613188588,0.111944027986007,0.25260142206124664
Legionellosis,41.65836689302681,1.5672419163867206,0.11244377811094453,0.25260142206124664
Inflammatory mediator regulation of TRP channels,73.38997242000708,1.5685249170192674,0.11494252873563218,0.25260142206124664
Peroxisome,34.32411377852717,-1.5691334490065776,0.11544227886056972,0.25260142206124664
Leukocyte transendothelial migration,76.6999366448985,1.573488095777034,0.11544227886056972,0.25260142206124664
Longevity regulating pathway,39.839447964850386,-1.574842638347248,0.11794102948525736,0.25487256371814093
